incident_id,incident_datetime,latitude,longitude
834060117,02/10/2018 12:36:51 AM,37.323594230173036,-121.91435714393015
834060020,02/10/2018 10:18:16 AM,37.17473693289353,-121.71864045441994
834059991,02/10/2018 11:25:59 AM,37.33101099207653,-121.88722069799827
834059906,02/10/2018 02:22:53 PM,37.34589832821169,-122.10603389519815
834296094,02/15/2018 03:07:31 PM,37.303649958681305,-121.85979009570757
834859623,02/21/2018 11:58:09 PM,37.28838717688621,-122.01754638187649
834938339,02/22/2018 10:17:01 PM,37.33554671056062,-122.06202000157734
834938338,02/22/2018 10:19:15 PM,37.33654994856553,-122.06300418740707
834983249,02/23/2018 11:42:48 AM,37.10497627043696,-121.66099273101388
835122384,02/24/2018 07:13:21 PM,37.37167413160096,-121.83163777851914
834061224,02/07/2018 06:57:42 PM,37.08694336148057,-121.617961677457
834061176,02/07/2018 09:02:55 PM,37.40213450983188,-121.93832779190416
834060911,02/08/2018 12:28:53 PM,37.08604175233242,-121.6059148314232
834060726,02/08/2018 05:58:52 PM,37.32292403887193,-122.04507501126251
834059487,02/11/2018 04:17:56 PM,37.21431522563937,-121.92122139626879
835137013,02/24/2018 10:43:03 PM,37.07039392033392,-121.59187084724043
835430290,02/27/2018 10:17:21 PM,37.368892660075375,-121.82694229101831
835571491,03/01/2018 02:47:24 PM,37.34232740789887,-121.909826629965
835571418,03/01/2018 05:41:39 PM,37.35030032669622,-121.84398685874287
834466573,02/17/2018 12:25:12 PM,37.268131944635854,-122.12041442467812
835613703,03/01/2018 07:02:06 PM,37.290950160106775,-122.09505535545
835824483,03/02/2018 11:53:03 PM,37.323528602706375,-121.91569725364543
835868382,03/03/2018 05:08:26 PM,37.374231772149116,-121.82700273426028
835868370,03/03/2018 06:23:56 PM,37.319894241513616,-121.92996987849291
835880529,03/03/2018 09:58:29 PM,37.28403402912162,-121.83310206022648
835894731,03/04/2018 12:48:08 AM,37.319747349829136,-121.9235357717965
835913764,03/04/2018 03:13:39 AM,37.280541511024396,-121.82231530039307
835913760,03/04/2018 05:43:01 AM,37.31414130120301,-121.93745987930224
834060641,02/08/2018 10:04:39 PM,37.35138457684955,-121.87624493333252
834060548,02/09/2018 07:02:43 AM,37.31640519563869,-121.85513876167477
835922482,03/04/2018 08:16:00 AM,37.32909137067385,-121.76535543193212
836357741,03/05/2018 02:33:54 PM,37.319747349829136,-121.9235357717965
836357728,03/05/2018 03:04:53 PM,37.332711968924094,-122.02002886329878
836371154,03/05/2018 05:37:20 PM,37.319747349829136,-121.9235357717965
836509830,03/07/2018 11:53:16 AM,36.96640717652837,-121.5598613767856
836534368,03/07/2018 04:57:12 PM,37.31344444035779,-122.01733293461722
836546795,03/08/2018 12:51:53 AM,37.37601039668236,-121.79791734286908
836546794,03/08/2018 12:58:08 AM,37.37601039668236,-121.79791734286908
836633525,03/08/2018 10:17:06 PM,37.085790181305626,-121.57221094769848
836885716,03/10/2018 05:50:09 AM,37.37702617935632,-121.83152670129736
836908557,03/10/2018 09:31:06 PM,37.30108728137584,-122.04039445517328
836908536,03/10/2018 10:23:28 PM,37.40970550083551,-121.94408632547773
837035416,03/12/2018 02:32:49 AM,37.31921275808518,-122.0013544959983
834059449,02/11/2018 07:07:17 PM,37.36703843929829,-121.8257393019267
834059327,02/12/2018 05:13:02 AM,36.978200973316476,-121.50754769701193
834059244,02/12/2018 10:21:25 AM,37.351338174761295,-121.900569324459
837472442,03/12/2018 07:01:24 PM,37.38049668244177,-121.83213929053636
837472420,03/12/2018 08:17:22 PM,37.40412589412199,-121.83638268953436
837485807,03/12/2018 09:57:35 PM,37.316705903814665,-121.90996237735756
837499120,03/13/2018 04:25:56 AM,37.36664263196287,-121.80470596495636
838097178,03/14/2018 04:39:51 PM,36.99788197420139,-121.71532408120302
838125451,03/15/2018 01:56:29 AM,37.31493528754397,-121.93094108949506
838192923,03/15/2018 05:37:42 PM,37.41449652824684,-121.87968126942594
838206261,03/15/2018 09:31:14 PM,37.319781013041,-121.92257343826701
838299412,03/17/2018 01:09:24 AM,37.309856678853954,-121.88311429857872
838339643,03/17/2018 02:19:02 PM,37.16589173690495,-121.69097175799044
838369124,03/17/2018 11:18:03 PM,37.340048662033155,-121.841876015276
838422646,03/18/2018 05:53:15 PM,37.16052489073875,-121.68553287147093
838422597,03/18/2018 10:05:09 PM,37.329310988234226,-121.90242664983255
838535607,03/19/2018 05:49:19 PM,37.10083171880457,-121.62074055637459
838548084,03/19/2018 09:06:11 PM,37.33770841356906,-122.04919922503642
838548057,03/20/2018 12:06:22 AM,37.373959813549945,-122.14828327291559
838627405,03/20/2018 03:10:33 PM,37.42016425725177,-121.78150082436855
838652228,03/20/2018 10:24:18 PM,37.354679280626186,-121.85015578429217
838743190,03/21/2018 03:10:54 PM,37.40213450983188,-121.93832779190416
838743121,03/21/2018 09:58:20 PM,37.08193551466779,-121.57321854203934
838768043,03/21/2018 11:39:14 PM,37.360755979619945,-121.9581087965136
839191307,03/24/2018 03:50:18 PM,37.316705903814665,-121.90996237735756
839191270,03/24/2018 05:33:11 PM,37.35842541311703,-121.83147042468292
839306562,03/26/2018 12:01:06 AM,37.176696279427816,-121.71565172430799
839461219,03/26/2018 11:02:39 PM,36.99788197420139,-121.71532408120302
840178753,03/27/2018 06:34:12 PM,37.394689246361104,-122.07751021996694
840178740,03/27/2018 07:13:28 PM,37.42016425725177,-121.78150082436855
840269032,03/29/2018 01:32:44 AM,37.32226681784945,-121.9307031364173
854634369,05/19/2018 04:54:57 PM,37.25891445680075,-121.93866660156095
840774782,03/29/2018 11:07:49 PM,37.35842541311703,-121.83147042468292
854647224,05/19/2018 06:51:29 PM,37.335713741396034,-121.8890623561876
840852476,03/30/2018 10:50:23 PM,37.2617472009409,-121.99387774205273
840945908,04/01/2018 01:05:18 PM,37.20451828607159,-121.89442272963258
840964211,04/01/2018 07:56:02 PM,37.059169630109054,-121.6617230596849
841033241,04/01/2018 11:30:42 PM,37.16540819946297,-121.98286092535444
841033228,04/02/2018 12:25:17 AM,37.37530515743438,-121.83431821450928
841285151,04/02/2018 02:13:43 PM,37.36046437581476,-121.7768292040045
841564534,04/03/2018 12:23:24 PM,36.968579692502814,-121.52733998886238
841619133,04/04/2018 05:01:03 AM,37.11730211402795,-121.66060061427437
854676460,05/20/2018 08:32:12 AM,37.14232453061104,-121.6383099175405
841919915,04/06/2018 09:11:19 PM,37.15789187128397,-121.98206007958471
841930901,04/06/2018 10:03:48 PM,37.35985531522767,-121.82137940660398
841996955,04/08/2018 01:19:35 AM,37.35240605956227,-121.9944863503964
842024116,04/08/2018 01:15:55 PM,37.3175671006702,-121.97346448402655
842042584,04/08/2018 07:50:16 PM,37.05781488938812,-121.54340114813854
842042583,04/08/2018 07:50:33 PM,37.05714231593309,-121.5356468434494
842176234,04/09/2018 03:49:02 PM,37.074962898639676,-121.57874033824886
842176233,04/09/2018 03:49:14 PM,37.074962898639676,-121.57874033824886
842185095,04/09/2018 08:39:38 PM,37.35450907850565,-121.79313965680358
842185071,04/09/2018 09:49:01 PM,37.334369639620064,-121.89330278375343
842198582,04/09/2018 11:00:49 PM,37.37099523577753,-121.82852832162348
842274617,04/10/2018 10:35:45 PM,37.08049207637443,-121.62160208542493
842274612,04/10/2018 11:26:43 PM,37.17171759493667,-121.98655558718086
842300397,04/11/2018 07:13:13 AM,37.280537762338774,-122.03137750501831
842331187,04/11/2018 04:19:01 PM,37.336304305046696,-121.88790375590357
842423564,04/12/2018 07:47:56 PM,37.40897388700015,-121.80121061702302
842423561,04/12/2018 07:48:37 PM,37.40897388700015,-121.80121061702302
842693712,04/14/2018 09:07:47 PM,37.062200948623975,-121.59240274351394
842707394,04/14/2018 09:38:04 PM,37.31248136685826,-122.06917244209959
842729973,04/15/2018 11:55:56 AM,37.3678208209343,-121.81993730190193
842879433,04/16/2018 06:53:51 PM,37.32537739777524,-121.92790793621326
843050689,04/18/2018 10:17:03 PM,37.31414130120301,-121.93745987930224
843005117,04/18/2018 08:26:45 AM,37.14185206807501,-121.96884199455076
843134154,04/19/2018 09:32:41 PM,37.351338174761295,-121.900569324459
843269091,04/20/2018 03:35:48 PM,37.338713357360184,-121.8883613083927
854773932,05/20/2018 10:11:31 PM,37.0380635757723,-121.6031176573557
843332194,04/21/2018 02:26:25 PM,37.27586364280711,-121.80123180883233
843332192,04/21/2018 02:31:16 PM,37.32346169216552,-121.92890314506708
843387587,04/22/2018 01:31:40 PM,37.44438813980194,-121.83954967020638
843387554,04/22/2018 04:08:46 PM,37.32189434260303,-122.06840705159384
843470308,04/22/2018 09:20:27 PM,37.27236317159422,-121.9926462344478
843697270,04/23/2018 10:07:35 PM,37.33915519573016,-121.89163758337273
843904694,04/24/2018 05:12:31 PM,37.37161777768708,-121.80981749285952
843930117,04/24/2018 11:49:41 PM,37.367962149116345,-121.8156725167125
845007452,04/29/2018 12:15:34 AM,37.018469396728136,-121.5199737624424
845007448,04/29/2018 12:51:16 AM,37.32302630437627,-122.0042857996342
845128234,04/30/2018 12:08:52 AM,37.21148574941686,-121.73335298932396
845150274,04/30/2018 06:19:35 AM,37.40970550083551,-121.94408632547773
845239021,04/30/2018 09:25:54 AM,37.361273969663756,-122.10736243520394
847680142,05/02/2018 10:44:33 AM,37.29233587168339,-121.9965173235976
855929927,05/30/2018 01:14:34 PM,37.336304305046696,-121.88790375590357
848443418,05/03/2018 12:30:25 AM,37.19135526453851,-121.82156410111736
851186511,05/04/2018 10:28:16 PM,37.015554919154354,-121.49808228663755
851263453,05/06/2018 01:00:33 AM,37.33206048513642,-121.9008271707514
851369271,05/06/2018 11:59:15 PM,37.24828065635731,-121.82978498969513
851788231,05/07/2018 04:27:40 PM,37.32586480554579,-121.82806999583764
851800426,05/07/2018 05:33:19 PM,36.973363073401615,-121.54695158568244
851800368,05/07/2018 09:15:32 PM,37.19887717456965,-121.991867727923
852918823,05/08/2018 11:10:08 PM,37.37002641183226,-121.82627414185622
852929386,05/09/2018 03:21:56 AM,37.37912049870218,-121.83504034002438
853095651,05/09/2018 06:32:15 AM,37.37519566666728,-121.82653802343799
853487380,05/09/2018 07:10:23 PM,37.09531744229,-121.58067902167583
853912623,05/11/2018 09:09:30 AM,37.19332465216071,-122.01905288176584
853959628,05/11/2018 05:23:04 PM,37.386147777582494,-122.08290637188213
853948093,05/11/2018 08:57:52 PM,37.36739195392978,-122.12108802721147
853970524,05/12/2018 01:59:48 AM,37.15789187128397,-121.98206007958471
853998251,05/12/2018 01:49:11 PM,37.151059939044096,-121.5809341655596
854249307,05/15/2018 06:23:38 AM,37.370487381373636,-121.91490098749578
854249215,05/15/2018 09:58:27 AM,37.309856678853954,-121.88311429857872
854291609,05/15/2018 12:45:05 PM,37.32054929507721,-122.05245481443797
856252135,06/02/2018 09:14:47 PM,37.42016425725177,-121.78150082436855
854316895,05/16/2018 01:12:02 AM,37.16936619438609,-121.70839380885185
