incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
834210747,S180450027,02/14/2018 02:47:00 AM,MISSING PERSON,Call Type: 1065   <br>Description: MISSING PERSON<br>Final Disposition: R,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/14/2018 06:57:19 PM,02/21/2018 10:28:11 AM,POINT (-121.933683220479 37.3108776094456),2,Wednesday,Missing Person
834060171,S180400438,02/09/2018 10:10:53 PM,MISSING PERSON,Call Type: 1065   <br>Description: MISSING PERSON<br>Final Disposition: R,,400 Block N WHITE RD,,SANTA CLARA COUNTY,CA,,,37.37602312954802,-121.83591424114016,02/12/2018 09:37:30 PM,02/17/2018 06:03:07 AM,POINT (-121.83591424114 37.376023129548),22,Friday,Missing Person
834060154,S180400454,02/09/2018 11:03:36 PM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: R,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/12/2018 09:37:30 PM,02/17/2018 06:03:07 AM,POINT (-121.933683220479 37.3108776094456),23,Friday,Missing Person
834061760,S180370472,02/06/2018 06:34:30 PM,MISSING FEMALE JUVENILE,Call Type: 1065JX <br>Description: MISSING FEMALE JUVENILE<br>Final Disposition: R,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/12/2018 09:37:59 PM,02/14/2018 02:32:02 AM,POINT (-121.933683220479 37.3108776094456),18,Tuesday,Missing Person
834061703,S180370531,02/06/2018 09:06:29 PM,"FOUND, MISSING PERSON","Call Type: 1065F  <br>Description: FOUND, MISSING PERSON<br>Final Disposition: N",,1 Block BLOCK S CAPITOL AV,,SANTA CLARA COUNTY,CA,,,37.35842541311703,-121.83147042468292,02/12/2018 09:37:55 PM,02/14/2018 02:32:03 AM,POINT (-121.831470424683 37.358425413117),21,Tuesday,Missing Person
834061539,S180380119,02/07/2018 09:24:46 AM,MISSING PERSON,Call Type: 1065   <br>Description: MISSING PERSON<br>Final Disposition: R,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/12/2018 09:37:55 PM,02/14/2018 02:07:04 PM,POINT (-121.933683220479 37.3108776094456),9,Wednesday,Missing Person
834061300,S180380384,02/07/2018 04:20:58 PM,MISSING PERSON,Call Type: 1065   <br>Description: MISSING PERSON<br>Final Disposition: IN,,200 Block BLOCK STEVENS CREEK BLVD,,SANTA CLARA COUNTY,CA,,,37.322934079000646,-122.03637351427257,02/12/2018 09:37:52 PM,02/14/2018 10:59:29 PM,POINT (-122.036373514273 37.3229340790007),16,Wednesday,Missing Person
834060125,S180410006,02/10/2018 12:12:19 AM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: R,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/12/2018 09:37:30 PM,02/17/2018 06:03:07 AM,POINT (-121.933683220479 37.3108776094456),0,Saturday,Missing Person
834086157,S180430353,02/12/2018 06:30:14 PM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: R,,1 Block BLOCK ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/13/2018 06:00:33 AM,02/20/2018 02:27:05 AM,POINT (-121.933683220479 37.3108776094456),18,Monday,Missing Person
834086148,S180430363,02/12/2018 06:59:46 PM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: R,,1 Block BLOCK ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/13/2018 06:00:33 AM,02/20/2018 02:27:05 AM,POINT (-121.933683220479 37.3108776094456),18,Monday,Missing Person
834113677,S180430375,02/12/2018 07:18:30 PM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: N,,1 Block CLAREVIEW AV,,SANTA CLARA COUNTY,CA,,,37.373972640327615,-121.82149151042992,02/13/2018 02:07:58 PM,02/20/2018 02:27:06 AM,POINT (-121.82149151043 37.3739726403276),19,Monday,Missing Person
834124213,S180440072,02/13/2018 08:38:00 AM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: R,,18700 Block HANNA DR,,SANTA CLARA COUNTY,CA,,,37.31152229436229,-121.99721095123378,02/13/2018 06:12:38 PM,02/20/2018 02:35:21 PM,POINT (-121.997210951234 37.3115222943623),8,Tuesday,Missing Person
834146013,S180440184,02/13/2018 11:51:38 AM,MISSING PERSON,Call Type: 1065   <br>Description: MISSING PERSON<br>Final Disposition: R,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/13/2018 10:39:10 PM,02/20/2018 06:47:51 PM,POINT (-121.933683220479 37.3108776094456),11,Tuesday,Missing Person
834238429,S180450319,02/14/2018 02:57:27 PM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: R,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/15/2018 06:54:53 AM,02/21/2018 10:29:32 PM,POINT (-121.933683220479 37.3108776094456),14,Wednesday,Missing Person
834227611,S180450404,02/14/2018 05:43:18 PM,"FOUND, MISSING PERSON","Call Type: 1065F  <br>Description: FOUND, MISSING PERSON<br>Final Disposition: DU",,S BASCOM AV,,SANTA CLARA COUNTY,CA,,,37.30179165258362,-121.93048320458558,02/15/2018 02:16:06 AM,02/21/2018 10:30:03 PM,POINT (-121.930483204586 37.3017916525836),17,Wednesday,Missing Person
834238397,S180450434,02/14/2018 06:50:30 PM,MISSING PERSON,Call Type: 1065   <br>Description: MISSING PERSON<br>Final Disposition: N,,12400 Block BLUE MEADOW CT,,SANTA CLARA COUNTY,CA,,,37.28680937665735,-122.03071527101872,02/15/2018 06:54:53 AM,02/22/2018 02:25:01 AM,POINT (-122.030715271019 37.2868093766574),18,Wednesday,Missing Person
834238367,S180450465,02/14/2018 08:18:24 PM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: R,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/15/2018 06:54:53 AM,02/22/2018 02:25:02 AM,POINT (-121.933683220479 37.3108776094456),20,Wednesday,Missing Person
834238366,S180450466,02/14/2018 08:19:07 PM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: R,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/15/2018 06:54:53 AM,02/22/2018 02:25:04 AM,POINT (-121.933683220479 37.3108776094456),20,Wednesday,Missing Person
834249881,S180460001,02/15/2018 12:02:27 AM,MISSING FEMALE JUVENILE,Call Type: 1065JX <br>Description: MISSING FEMALE JUVENILE<br>Final Disposition: N,,10100 Block VICKSBURG DR,,SANTA CLARA COUNTY,CA,,,37.32053230090696,-122.01259305007756,02/15/2018 10:00:42 AM,02/22/2018 06:27:10 AM,POINT (-122.012593050078 37.320532300907),0,Thursday,Missing Person
834274017,S180460050,02/15/2018 06:54:25 AM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: NR,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/15/2018 06:08:58 PM,02/22/2018 02:53:31 PM,POINT (-121.933683220479 37.3108776094456),6,Thursday,Missing Person
834274014,S180460054,02/15/2018 07:06:34 AM,"FOUND, MISSING PERSON","Call Type: 1065F  <br>Description: FOUND, MISSING PERSON<br>Final Disposition: N",,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/15/2018 06:08:58 PM,02/22/2018 02:53:30 PM,POINT (-121.933683220479 37.3108776094456),7,Thursday,Missing Person
834285552,S180460121,02/15/2018 09:46:36 AM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: R,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/15/2018 10:27:25 PM,02/22/2018 02:53:50 PM,POINT (-121.933683220479 37.3108776094456),9,Thursday,Missing Person
834318372,S180460385,02/15/2018 06:12:45 PM,MISSING JUVENILE,Call Type: 1065J  <br>Description: MISSING JUVENILE<br>Final Disposition: N,,1 Block BLOCK ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/16/2018 10:21:35 AM,02/22/2018 10:35:28 PM,POINT (-121.933683220479 37.3108776094456),18,Thursday,Missing Person
834329477,S180470033,02/16/2018 01:44:51 AM,MISSING PERSON,Call Type: 1065   <br>Description: MISSING PERSON<br>Final Disposition: R,,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/16/2018 02:15:24 PM,02/23/2018 03:05:00 AM,POINT (-121.933683220479 37.3108776094456),1,Friday,Missing Person
834329469,S180470045,02/16/2018 02:55:57 AM,"FOUND, MISSING PERSON","Call Type: 1065F  <br>Description: FOUND, MISSING PERSON<br>Final Disposition: N",,2300 Block ENBORG LN,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/16/2018 02:15:24 PM,02/23/2018 10:05:06 AM,POINT (-121.933683220479 37.3108776094456),2,Friday,Missing Person
834397673,S180470219,02/16/2018 12:06:19 PM,MISSING PERSON,Call Type: 1065   <br>Description: MISSING PERSON<br>Final Disposition: R,,22200 Block ALDERCROFT HEIGHTS RD,,SANTA CLARA COUNTY,CA,,,37.15838317063825,-121.96837686002013,02/16/2018 10:52:46 PM,02/23/2018 06:11:11 PM,POINT (-121.96837686002 37.1583831706383),12,Friday,Missing Person
834408014,S180470316,02/16/2018 02:47:41 PM,"FOUND, MISSING PERSON","Call Type: 1065F  <br>Description: FOUND, MISSING PERSON<br>Final Disposition: N",,10200 Block MILLER AV,,SANTA CLARA COUNTY,CA,,,37.32053230090696,-122.01259305007756,02/17/2018 02:17:30 AM,02/23/2018 06:11:11 PM,POINT (-122.012593050078 37.320532300907),14,Friday,Missing Person
834407998,S180470333,02/16/2018 03:08:07 PM,MISSING PERSON,Call Type: 1065   <br>Description: MISSING PERSON<br>Final Disposition: R,,12600 Block MONTEREY HWY,,SANTA CLARA COUNTY,CA,,,37.07460214633204,-121.60324383075373,02/17/2018 02:17:30 AM,02/23/2018 06:11:11 PM,POINT (-121.603243830754 37.074602146332),15,Friday,Missing Person
834407964,S180470377,02/16/2018 04:27:15 PM,"FOUND, MISSING PERSON","Call Type: 1065F  <br>Description: FOUND, MISSING PERSON<br>Final Disposition: N",,800 Block ENBORG CT,,SANTA CLARA COUNTY,CA,,,37.31087760944556,-121.93368322047914,02/17/2018 02:17:30 AM,02/23/2018 06:11:12 PM,POINT (-121.933683220479 37.3108776094456),16,Friday,Missing Person
834612935,S180500027,02/19/2018 01:21:40 AM,"FOUND, MISSING PERSON","Call Type: 1065F  <br>Description: FOUND, MISSING PERSON<br>Final Disposition: N",,1 Block BLOCK EASTRIDGE LP,,SANTA CLARA COUNTY,CA,,,37.32424014323876,-121.8177230858346,02/19/2018 02:00:54 PM,02/26/2018 06:55:27 AM,POINT (-121.8177230858346 37.32424014323876),1,Monday,Missing Person
